"Date","Open","High","Low","Close","Volume"
"2011-09-15",8.271,8.384,8.215,8.243,33466
"2011-09-14",8.262,8.309,7.981,8.271,29107
"2011-09-13",8.243,8.3,8.075,8.215,29751
"2011-09-09",8.506,8.655,8.356,8.44,33107
"2011-09-08",8.759,8.862,8.543,8.543,53626
"2011-09-07",8.478,8.693,8.468,8.693,37696
"2011-09-06",8.337,8.496,8.318,8.44,19642
"2011-09-02",8.805,8.833,8.655,8.684,27063
"2011-09-01",8.955,9.04,8.759,8.796,31094
"2011-08-31",8.937,8.993,8.768,8.937,32882
"2011-08-30",9.161,9.321,8.862,8.899,51527
"2011-08-29",9.283,9.358,9.096,9.124,44554
"2011-08-26",9.311,9.489,9.255,9.386,52230
"2011-08-25",8.983,9.433,8.974,9.386,72967
"2011-08-24",9.105,9.255,8.993,9.021,45113
"2011-08-23",8.993,9.068,8.88,9.068,44949
"2011-08-22",8.927,9.068,8.862,8.908,32939
"2011-08-19",8.805,8.974,8.712,8.927,43042
"2011-08-18",9.536,9.536,9.058,9.086,76296
"2011-08-17",9.536,9.826,9.461,9.536,53352
"2011-08-16",9.892,9.948,9.611,9.648,61388
"2011-08-15",9.883,9.883,9.667,9.883,71855
"2011-08-12",9.845,9.845,9.648,9.798,77973
"2011-08-11",9.161,9.836,9.049,9.733,80967
"2011-08-10",9.508,9.742,9.396,9.461,78301
"2011-08-09",8.871,9.517,8.543,9.311,90951
"2011-08-08",9.648,9.883,8.955,9.133,74373
"2011-08-05",9.836,10.004,9.536,9.939,64941
"2011-08-04",9.939,10.398,9.901,10.285,98880
"2011-08-03",9.986,10.07,9.751,9.855,51761
"2011-08-02",10.398,10.445,9.948,10.098,94110
"2011-08-01",10.454,10.632,10.21,10.501,54223
"2011-07-29",10.398,10.613,10.379,10.491,56936
"2011-07-28",10.585,10.623,10.257,10.36,72379
"2011-07-27",10.669,10.819,10.548,10.735,54574
"2011-07-26",10.566,10.773,10.435,10.698,47851
"2011-07-25",11.269,11.325,10.304,10.491,93231
"2011-07-22",11.269,11.503,11.269,11.316,57756
"2011-07-21",11.587,11.616,11.278,11.288,86401
"2011-07-20",11.794,11.859,11.494,11.606,74328
"2011-07-19",11.812,12.168,11.587,11.747,167922
"2011-07-18",11.513,12.037,11.316,11.981,197950
"2011-07-15",11.737,11.737,11.381,11.569,149136
"2011-07-14",11.391,11.887,11.391,11.85,162508
"2011-07-13",11.26,11.494,11.26,11.409,97133
"2011-07-12",11.616,11.625,11.241,11.26,156018
"2011-07-11",11.803,11.981,11.644,11.803,109100
"2011-07-08",11.662,11.925,11.587,11.915,122643
"2011-07-07",12.009,12.412,11.719,11.728,204733
"2011-07-06",12,12.14,11.709,12.075,177765
"2011-07-05",11.503,12.346,11.428,12.093,295494
"2011-07-01",11.428,11.55,11.166,11.297,173020
"2011-06-30",10.885,11.616,10.885,11.4,193886
"2011-06-29",11.428,11.484,11.035,11.035,147323
"2011-06-28",11.335,11.7,11.072,11.513,206905
"2011-06-27",11.316,11.728,11.194,11.447,244358
"2011-06-24",11.138,11.709,10.913,11.297,326239
"2011-06-23",10.042,10.941,10.042,10.679,176585
"2011-06-22",10.398,10.445,10.042,10.22,123282
"2011-06-21",9.948,10.52,9.826,10.435,165830
"2011-06-20",9.648,9.976,9.564,9.836,99992
"2011-06-17",9.948,10.164,9.555,9.648,102490
"2011-06-16",10.641,10.707,9.911,9.929,191072
"2011-06-14",10.847,11.644,10.819,11.016,203373
"2011-06-13",10.95,11.054,10.585,10.857,107164
"2011-06-10",10.529,11.1,10.445,11.044,189328
"2011-06-09",11.213,11.278,10.585,10.585,202960
"2011-06-08",10.96,11.447,10.829,11.26,299262
"2011-06-07",10.21,11.288,10.117,11.166,342689
"2011-06-03",9.723,10.36,9.723,10.257,246147
"2011-06-02",9.789,9.892,9.47,9.808,169957
"2011-06-01",9.836,10.173,9.677,10.023,254619
"2011-05-31",9.555,10.07,9.396,9.92,243220
"2011-05-27",10.997,11.203,9.948,9.948,244128
"2011-05-26",11.456,11.681,11.007,11.054,214791
"2011-05-25",11.157,11.709,10.791,11.522,256340
"2011-05-24",11.831,12.487,11.522,11.522,267825
"2011-05-23",11.822,12.037,11.372,11.962,224355
"2011-05-19",11.85,12.74,11.85,12.206,316196
"2011-05-18",12.037,12.356,11.616,11.943,302680
"2011-05-17",12.59,13.264,12.093,12.215,408383
"2011-05-16",11.447,12.74,11.344,12.74,415066
"2011-05-13",10.707,11.709,10.51,11.578,271583
"2011-05-12",10.604,11.4,10.445,10.744,283673
"2011-05-11",9.892,11.054,9.892,10.847,348099
"2011-05-10",9.555,10.079,9.452,10.051,166549
"2011-05-09",9.199,9.648,9.114,9.648,174956
"2011-05-06",9.171,9.686,9.068,9.274,229078
"2011-05-05",8.552,9.536,8.356,9.274,217895
"2011-05-04",8.88,9.068,8.637,8.665,135925
"2011-05-03",8.693,8.965,8.524,8.899,166300
"2011-04-29",8.365,8.759,8.365,8.702,110309
"2011-04-28",8.609,8.796,8.431,8.459,116261
"2011-04-27",8.178,8.721,8.15,8.646,173965
"2011-04-26",8.14,8.309,8.028,8.159,57057
"2011-04-25",8.524,8.609,7.972,8.168,96262
"2011-04-21",8.496,8.571,8.243,8.478,86668
"2011-04-20",8.3,8.599,8.3,8.487,100485
"2011-04-19",8.337,8.374,8.103,8.243,94972
"2011-04-18",8.449,8.74,8.318,8.431,168053
"2011-04-15",8.075,8.271,8.019,8.243,98045
"2011-04-14",8.196,8.3,8.019,8.178,120836
"2011-04-13",8.3,8.599,8,8.187,261417
"2011-04-12",7.859,8.318,7.822,8.131,154267
"2011-04-11",7.672,8.131,7.672,7.915,198240
"2011-04-08",7.447,7.737,7.419,7.663,75382
"2011-04-07",7.447,7.522,7.391,7.419,39705
"2011-04-06",7.316,7.513,7.278,7.475,49659
"2011-04-01",7.26,7.466,7.213,7.4,39554
"2011-03-31",7.541,7.616,7.232,7.241,67248
"2011-03-30",7.663,7.681,7.513,7.541,59387
"2011-03-29",7.588,7.953,7.41,7.719,135695
"2011-03-28",7.681,7.794,7.522,7.616,78606
"2011-03-25",7.616,7.756,7.55,7.644,76034
"2011-03-24",7.822,7.822,7.569,7.588,94770
"2011-03-23",7.7,8.009,7.634,7.812,147684
"2011-03-22",7.522,7.747,7.456,7.719,89746
"2011-03-21",7.522,7.653,7.447,7.56,61337
"2011-03-18",7.485,7.756,7.391,7.597,113796
"2011-03-17",7.569,7.747,7.372,7.485,104992
"2011-03-16",7.56,7.644,7.513,7.578,87269
"2011-03-15",7.756,7.775,7.363,7.569,136512
"2011-03-14",7.85,7.915,7.625,7.784,149862
"2011-03-11",7.85,8.037,7.737,7.981,346053
"2011-03-10",7.166,7.897,7.063,7.897,301189
"2011-03-09",7.213,7.25,7.082,7.175,45020
"2011-03-08",7.213,7.325,7.138,7.204,47011
"2011-03-07",7.147,7.278,7.119,7.213,65419
"2011-03-04",6.979,7.166,6.96,7.119,49934
"2011-03-03",7.072,7.11,6.941,6.979,40521
"2011-03-02",7.101,7.147,6.923,7.082,63783
"2011-03-01",7.072,7.278,7.035,7.157,86726
"2011-02-28",7.138,7.138,6.979,7.082,55055
"2011-02-25",7.26,7.26,7.026,7.138,64730
"2011-02-24",7.026,7.278,6.96,7.269,110186
"2011-02-23",6.923,7.25,6.894,7.101,142778
"2011-02-22",6.866,6.923,6.726,6.923,73412
"2011-02-18",6.838,6.969,6.782,6.829,40098
"2011-02-17",6.979,6.979,6.763,6.866,56770
"2011-02-16",6.801,6.979,6.763,6.979,59165
"2011-02-15",6.913,6.969,6.81,6.838,65851
"2011-02-14",6.716,6.923,6.679,6.904,71345
"2011-02-11",6.604,6.791,6.557,6.754,59937
"2011-02-10",6.464,6.604,6.426,6.604,34384
"2011-02-09",6.538,6.613,6.417,6.464,33543
"2011-02-01",6.576,6.623,6.548,6.613,31355
"2011-01-31",6.604,6.651,6.52,6.567,40467
"2011-01-28",6.557,6.763,6.538,6.632,42359
"2011-01-27",6.651,6.651,6.445,6.604,53344
"2011-01-26",6.763,6.838,6.67,6.763,31690
"2011-01-25",6.67,6.857,6.651,6.763,29139
"2011-01-24",6.726,6.876,6.623,6.726,34264
"2011-01-21",6.538,7.026,6.52,6.716,51244
"2011-01-20",6.894,6.894,6.567,6.576,44235
"2011-01-19",6.698,6.923,6.567,6.913,57537
"2011-01-18",6.557,6.838,6.557,6.716,47067
"2011-01-14",7.044,7.25,6.997,7.241,69173
"2011-01-13",7.447,7.494,7.166,7.175,76996
"2011-01-12",7.213,7.466,7.166,7.419,138511
"2011-01-11",6.763,7.447,6.651,7.41,206900
"2011-01-10",7.119,7.194,6.791,6.819,147756
"2011-01-07",6.557,7.213,6.557,7.213,197132
"2011-01-06",6.538,6.623,6.501,6.557,21116
"2011-01-05",6.576,6.604,6.473,6.557,25875
"2011-01-04",6.454,6.632,6.37,6.585,45357
"2010-12-31",6.276,6.426,6.267,6.398,25587
"2010-12-30",6.276,6.304,6.136,6.267,20404
"2010-12-29",6.323,6.351,6.192,6.304,21050
"2010-12-28",6.613,6.613,6.276,6.276,51452
"2010-12-27",6.848,6.951,6.651,6.651,55123
"2010-12-23",6.876,6.988,6.791,6.819,34180
"2010-12-22",7.044,7.138,6.894,6.904,40496
"2010-12-21",6.801,7.157,6.791,7.091,67813
"2010-12-20",7.054,7.091,6.698,6.801,40180
"2010-12-17",6.979,7.044,6.923,7.035,31113
"2010-12-16",6.913,7.101,6.838,7.026,62820
"2010-12-15",6.904,6.951,6.81,6.885,37265
"2010-12-14",6.857,6.932,6.801,6.913,38845
"2010-12-13",6.745,6.857,6.716,6.838,41396
"2010-12-10",6.698,6.773,6.595,6.698,30779
"2010-12-09",7.044,7.044,6.651,6.716,64354
"2010-12-08",7.222,7.307,7.054,7.082,78173
"2010-12-07",7.054,7.494,7.035,7.353,168249
"2010-12-06",7.044,7.119,6.894,7.091,43612
"2010-12-03",6.941,7.119,6.941,7.091,43907
"2010-12-02",7.035,7.166,6.904,7.026,78030
"2010-12-01",6.894,7.044,6.857,6.997,46240
"2010-11-30",7.213,7.25,6.819,6.885,54158
"2010-11-29",7.166,7.25,7.119,7.213,25151
"2010-11-26",7.307,7.335,7.119,7.175,44183
"2010-11-24",7.119,7.316,7.072,7.269,39731
"2010-11-23",7.288,7.307,7.007,7.185,43732
"2010-11-22",7.175,7.325,7.044,7.316,38479
"2010-11-19",7.297,7.297,6.988,7.222,34297
"2010-11-18",7.335,7.419,7.082,7.335,29162
"2010-11-17",7.035,7.372,7.035,7.194,37015
"2010-11-16",7.41,7.503,7.054,7.119,40234
"2010-11-15",7.4,7.428,7.241,7.4,32775
"2010-11-12",7.981,7.99,7.307,7.344,86158
"2010-11-11",8.056,8.168,8.009,8.028,57737
"2010-11-10",8.271,8.328,8.037,8.056,74527
"2010-11-09",8.449,8.449,8.262,8.328,75724
"2010-11-08",8.225,8.599,8.225,8.496,122231
"2010-11-05",8.3,8.356,8.131,8.206,92173
"2010-11-04",8.215,8.431,8.196,8.281,64872
"2010-11-03",8.112,8.403,8,8.3,106210
"2010-11-02",8.065,8.309,7.887,8.122,80671
"2010-11-01",8.065,8.159,7.878,8.103,74986
"2010-10-29",8.271,8.318,7.953,8.168,60861
"2010-10-28",8.131,8.421,8.112,8.234,77970
"2010-10-27",8.14,8.346,8.065,8.15,80693
"2010-10-26",7.869,8.196,7.85,8.168,95574
"2010-10-25",7.719,7.906,7.719,7.85,42839
"2010-10-22",7.756,7.794,7.681,7.756,32969
"2010-10-21",7.728,7.841,7.634,7.784,31096
"2010-10-20",7.728,7.822,7.588,7.681,62050
"2010-10-19",7.962,8.065,7.831,8,51056
"2010-10-18",7.85,8.028,7.691,7.962,57587
"2010-10-15",7.99,8.009,7.719,7.85,67920
"2010-10-14",8.44,8.693,8.019,8.075,97944
"2010-10-12",7.962,8.243,7.878,8.159,67590
"2010-10-11",7.747,8.131,7.728,8.019,70943
"2010-10-08",7.681,7.859,7.503,7.775,68230
"2010-09-30",7.494,7.859,7.4,7.794,53658
"2010-09-29",7.99,7.99,7.606,7.653,76686
"2010-09-28",8.346,8.496,7.981,8.047,87918
"2010-09-27",8.552,8.599,8.178,8.468,79115
"2010-09-21",8.328,8.712,8.15,8.543,125975
"2010-09-20",8.618,8.712,8.29,8.431,153314
"2010-09-17",8.3,9.133,8.084,8.899,286650
"2010-09-16",8.056,8.318,8.009,8.309,153808
"2010-09-15",8.084,8.187,8,8.084,42952
"2010-09-14",8.206,8.206,8,8.131,61185
"2010-09-13",8.196,8.281,8.056,8.225,78952
"2010-09-10",7.962,8.253,7.784,8.047,94327
"2010-09-09",8.187,8.215,7.944,8.009,61782
"2010-09-08",8.159,8.262,8.131,8.187,57426
"2010-09-07",8.243,8.281,8.112,8.234,54578
"2010-09-03",8.29,8.318,8.056,8.15,81892
"2010-09-02",8.487,8.524,8.215,8.328,90613
"2010-09-01",8.337,8.571,8.215,8.487,119110
"2010-08-31",8.225,8.421,8.056,8.393,91760
"2010-08-30",8.122,8.271,8.047,8.243,58623
"2010-08-27",8.122,8.187,7.981,8.103,43954
"2010-08-26",8.178,8.365,8.009,8.084,64312
"2010-08-25",8.618,8.618,8.187,8.187,73146.86
"2010-08-24",8.581,8.833,8.431,8.693,85663.04
"2010-08-23",8.805,9.133,8.599,8.665,96796.51
"2010-08-20",8.637,8.843,8.524,8.721,90208.49
"2010-08-19",8.908,8.974,8.599,8.712,84761.28
"2010-08-18",9.011,9.133,8.862,8.908,79356.24
"2010-08-17",8.908,9.218,8.852,9.04,123104.25
"2010-08-16",8.665,9.049,8.581,8.946,135805.39
"2010-08-13",8.599,8.702,8.346,8.665,61812.79
"2010-08-12",8.571,8.805,8.487,8.609,71210.7
"2010-08-11",8.478,8.655,8.356,8.581,50891.81
"2010-08-10",8.974,8.974,8.468,8.478,84782.12
"2010-08-09",8.759,9.086,8.637,8.993,119355
"2010-08-06",8.88,8.89,8.431,8.815,114942.75
"2010-08-05",8.805,8.974,8.693,8.88,86561.73
"2010-08-04",8.824,8.993,8.618,8.815,92686.61
"2010-08-03",9.096,9.18,8.862,8.89,119046.95
"2010-08-02",9.03,9.461,9.03,9.171,150866.12
"2010-07-30",9.18,9.227,8.993,9.03,123167.51
"2010-07-29",9.508,9.639,9.189,9.302,279147.85
"2010-07-28",8.759,9.667,8.627,9.667,343819.43
"2010-07-27",8.908,8.974,8.759,8.787,160394.54
"2010-07-26",9.508,9.508,8.833,9.011,316389.04
"2010-07-23",9.18,9.18,9.18,9.18,14639.02
"2010-07-22",8.346,8.346,8.346,8.346,14747.28
"2010-06-21",6.913,7.588,6.848,7.588,139336.04
"2010-06-18",7.11,7.175,6.838,6.894,53202.96
"2010-06-17",7.091,7.494,7.091,7.138,92663.16
"2010-06-11",6.848,7.101,6.819,7.082,74087.31
"2010-06-10",6.885,7.007,6.81,6.829,45395.58
"2010-06-09",6.651,7.119,6.557,7.035,70630.94
"2010-06-08",6.51,6.642,6.464,6.604,25021.3
"2010-06-07",6.435,6.585,6.379,6.529,25403.25
"2010-06-04",6.454,6.642,6.36,6.585,30900.48
"2010-06-03",6.707,6.745,6.492,6.492,32814.81
"2010-06-02",6.379,6.698,6.267,6.679,30715.15
"2010-06-01",6.548,6.576,6.229,6.435,41913.39
"2010-05-28",6.848,6.894,6.651,6.698,33992.13
"2010-05-27",6.735,6.885,6.576,6.829,45197.78
"2010-05-26",6.782,6.857,6.707,6.819,26404.46
"2010-05-25",6.838,6.885,6.707,6.782,48111.41
"2010-05-24",6.745,7.11,6.745,6.969,84555.76
"2010-05-21",6.164,6.67,6.051,6.67,61433.15
"2010-05-20",6.716,6.716,6.389,6.417,39293.84
"2010-05-19",6.454,6.763,6.342,6.726,66564.1
"2010-05-18",6.267,6.791,6.07,6.613,64348.54
"2010-05-17",6.904,6.904,6.37,6.37,57580.55
"2010-05-14",7.138,7.241,6.988,7.082,57855.34
"2010-05-13",7.026,7.269,6.745,7.269,95136.76
"2010-05-12",6.754,7.129,6.567,6.96,77235.65
"2010-05-11",7.138,7.278,6.791,6.904,41637.68
"2010-05-10",6.801,7.157,6.801,7.044,44636.26
"2010-05-07",6.745,7.026,6.567,6.866,34229.6
"2010-05-06",7.288,7.391,6.913,6.913,50733.93
"2010-05-05",7.119,7.634,6.801,7.503,74717.69
"2010-05-04",7.588,7.747,7.204,7.204,41421.39
"2010-04-30",7.634,7.822,7.569,7.756,27035.72
"2010-04-29",7.944,8.028,7.7,7.7,36805.76
"2010-04-28",7.719,7.99,7.588,7.869,35175.09
"2010-04-27",8.318,8.318,7.681,7.85,58589.85
"2010-04-26",8.496,8.599,8.3,8.318,46602.68
"2010-04-23",8.468,8.646,8.431,8.637,48373.69
"2010-04-22",8.627,8.627,8.412,8.44,56082.8
"2010-04-21",8.515,8.777,8.487,8.721,49040.86
"2010-04-20",8.627,8.852,8.356,8.506,49919.88
"2010-04-19",9.677,9.677,8.824,8.843,79499.6
"2010-04-16",10.079,10.079,9.639,9.808,52217.66
"2010-04-15",10.398,10.398,10.089,10.117,52398.43
"2010-04-14",10.501,10.538,10.267,10.454,40824.34
"2010-04-13",10.417,10.557,10.192,10.435,72607.36
"2010-04-12",11.016,11.054,10.304,10.426,113510.08
"2010-04-09",10.979,11.054,10.857,10.96,48083.05
"2010-04-08",11.147,11.147,10.922,10.95,49178.88
"2010-04-07",11.194,11.316,10.791,11.232,102212.88
"2010-04-06",11.475,11.475,11.175,11.269,78034.35
"2010-04-01",10.941,11.569,10.876,11.484,114639.99
"2010-03-31",10.922,11.306,10.922,11.007,87308.17
"2010-03-30",11.007,11.091,10.922,10.95,52900.69
"2010-03-29",10.894,11.185,10.754,11.091,80686.55
"2010-03-26",10.819,11.007,10.735,10.829,67066.38
"2010-03-25",11.344,11.428,10.688,10.801,127283.09
"2010-03-24",11.531,11.616,11.288,11.503,122656.29
"2010-03-23",11.11,11.84,10.913,11.634,233411.04
"2010-03-22",11.241,11.269,10.829,11.175,112421.03
"2010-03-19",11.232,11.737,11.175,11.269,192150.63
"2010-03-17",11.007,11.409,10.707,11.335,200445.44
"2010-03-16",10.96,11.419,10.866,11.072,124767.04
"2010-03-15",11.035,11.513,10.632,11.166,213856.97
"2010-03-12",10.501,11.587,10.379,11.063,333447.14
"2010-03-11",10.117,10.735,9.911,10.595,164256.55
"2010-03-10",10.117,10.398,9.986,10.182,122401.63
"2010-03-09",9.751,10.145,9.508,10.107,124881.88
"2010-03-08",9.929,10.042,9.751,9.77,60923.6
"2010-03-05",10.107,10.107,9.723,9.798,93173.46
"2010-03-04",9.911,10.267,9.836,10.107,190755.37
"2010-03-03",9.733,10.014,9.583,9.883,107019.68
"2010-03-02",9.602,10.079,9.367,9.836,129626.82
"2010-03-01",9.367,9.705,9.311,9.602,83654.7
"2010-02-26",9.386,9.573,9.283,9.358,62864.33
"2010-02-25",9.246,9.545,9.171,9.396,77024.62
"2010-02-24",8.993,9.227,8.899,9.199,58116.65
"2010-02-23",8.946,9.068,8.787,9.04,48264.03
"2010-02-22",8.805,8.993,8.702,8.974,40054.29
"2010-02-12",8.805,8.937,8.759,8.852,25185.93
"2010-02-11",8.843,8.965,8.777,8.787,22838.93
"2010-02-10",8.833,8.862,8.74,8.824,25794.84
"2010-02-09",8.955,8.955,8.684,8.777,38374.54
"2010-02-08",8.955,9.143,8.908,9.086,28315.57
"2010-02-05",9.04,9.171,8.815,8.862,51773.36
"2010-02-04",9.321,9.602,8.974,9.358,111357.92
"2010-02-03",8.655,9.414,8.356,9.367,74937.66
"2010-02-02",8.88,9.049,8.665,8.693,43374.06
"2010-02-01",9.105,9.105,8.599,8.833,47284.37
"2010-01-29",8.918,9.18,8.805,9.114,44974.38
"2010-01-28",9.068,9.086,8.787,9.049,40150.58
"2010-01-27",9.021,9.255,8.899,9.077,47080.49
"2010-01-26",9.695,9.817,8.899,9.002,81618.54
"2010-01-25",10.21,10.388,9.639,9.639,97414.42
"2010-01-22",11.016,11.016,10.023,10.407,228948.85
"2010-01-21",10.239,11.016,10.21,11.016,286893.52
"2010-01-20",9.873,10.248,9.873,10.014,127557.21
"2010-01-19",9.986,10.117,9.817,9.873,49913.12
"2010-01-15",9.648,10.089,9.648,9.911,85852.53
"2010-01-14",9.658,9.798,9.48,9.63,50884.59
"2010-01-13",9.836,9.855,9.48,9.508,64925.59
"2010-01-12",9.742,10.154,9.63,10.032,95396.13
"2010-01-11",9.602,9.855,9.405,9.808,73829.46
"2010-01-08",9.377,9.555,9.377,9.555,37953.57
"2010-01-07",9.536,9.751,9.377,9.461,53449.53
"2010-01-06",9.62,9.855,9.47,9.686,61389.02
"2010-01-05",9.929,10.032,9.564,9.658,68653.89
"2010-01-04",10.107,10.107,9.958,9.967,36259.4
"2009-12-31",10.079,10.145,9.892,10.014,50810.34
"2009-12-30",10.07,10.173,9.929,10.07,62432.58
"2009-12-29",10.304,10.351,9.976,10.182,75606.51
"2009-12-28",10.304,10.679,10.145,10.435,163540.08
"2009-12-24",8.965,9.227,8.89,9.18,53318.13
"2009-12-23",8.815,9.002,8.815,8.965,38667.03
"2009-12-22",9.302,9.367,8.862,8.899,49383.55
"2009-12-21",9.218,9.489,8.833,9.433,63301.02
"2009-12-18",10.042,10.042,9.227,9.236,71154.67
"2009-12-17",10.417,10.463,10.089,10.136,50738.21
"2009-12-16",10.351,10.482,10.314,10.37,45515.84
"2009-12-15",10.604,10.604,10.304,10.342,60858.32
"2009-12-14",10.726,10.866,10.304,10.576,60688.65
"2009-12-11",11.025,11.054,10.773,10.829,49519.02
"2009-12-10",10.932,11.054,10.866,10.979,40747.11
"2009-12-09",10.979,11.091,10.857,10.904,50476.18
"2009-12-08",11.269,11.325,10.997,11.119,84151.87
"2009-12-07",10.819,11.175,10.679,11.138,72878.01
"2009-12-04",11.147,11.278,10.688,10.904,100523.02
"2009-12-03",11.325,11.428,11.054,11.185,115445.85
"2009-12-02",11.241,11.756,11.063,11.456,173096.17
"2009-12-01",11.128,11.419,10.866,11.241,126167.65
"2009-11-30",10.96,11.185,10.669,11.147,148653.61
"2009-11-27",11.99,11.99,11.054,11.054,224474.08
"2009-11-25",10.847,11.99,10.791,11.662,235231.23
"2009-11-24",11.4,11.597,10.791,10.941,189402.7
"2009-11-23",11.569,11.569,11.232,11.344,132449.64
"2009-11-20",11.52,11.58,11.265,11.418,109997.96
"2009-11-19",11.401,11.622,11.359,11.554,123374.43
"2009-11-18",11.554,11.571,11.274,11.393,100660.39
"2009-11-17",11.725,11.725,11.35,11.554,146513.61
"2009-11-16",10.976,11.895,10.976,11.691,234761.98
"2009-11-13",10.712,10.882,10.678,10.882,90016.28
"2009-11-12",10.806,10.942,10.661,10.797,117827.62
"2009-11-11",11.163,11.172,10.789,10.865,106695.35
"2009-11-10",10.865,11.138,10.789,11.138,164026.61
"2009-11-09",11.223,11.223,10.678,10.865,144622.82
"2009-11-05",11.571,11.571,10.976,11.095,189660.45
"2009-11-04",11.223,11.682,11.061,11.359,288861.13
"2009-11-03",9.955,13.869,9.359,11.954,648620.6
"2009-10-13",11.886,12.354,11.75,12.354,126526.26
"2009-10-12",11.699,11.767,11.444,11.767,80351.09
"2009-10-09",11.223,11.359,10.797,11.206,110672.41
"2009-09-30",10.448,10.899,10.448,10.899,70300.08
"2009-09-29",11.061,11.061,10.27,10.38,127665.03
"2009-09-28",10.814,10.814,10.814,10.814,22979.31
"2009-09-25",10.295,10.295,10.295,10.295,4246.68
"2009-09-24",9.802,9.802,9.802,9.802,1629.02
"2009-09-23",9.334,9.334,9.334,9.334,461.93
"2009-09-22",8.891,8.891,8.891,8.891,163.65
"2009-09-21",8.466,8.466,8.466,8.466,206.11
"2009-09-02",8.066,8.202,8.066,8.066,25500.2
"2009-09-01",8.491,8.491,8.491,8.491,4730
"2009-08-28",8.508,8.934,8.508,8.934,39846.86
"2009-08-27",8.406,8.576,8.279,8.508,21661.32
"2009-08-26",8.117,8.423,8.092,8.406,23601.19
"2009-08-25",8.168,8.304,7.938,8.177,33316.07
"2009-08-24",7.811,8.177,7.709,8.177,36029.67
"2009-08-21",7.658,7.819,7.496,7.785,17586.86
"2009-08-20",7.487,7.734,7.317,7.666,16808.19
"2009-08-19",7.879,7.981,7.479,7.487,29704.59
"2009-08-18",7.785,8.083,7.777,7.87,28302.77
"2009-08-17",8.364,8.372,8.185,8.185,19147
"2009-08-14",9.053,9.13,8.619,8.619,33770.64
"2009-08-13",9.181,9.274,9.061,9.07,23711.02
"2009-08-12",9.504,9.538,8.993,8.993,26978.75
"2009-08-11",9.376,9.538,9.325,9.47,24540.08
"2009-08-10",9.563,9.572,9.206,9.393,19910.95
"2009-08-07",9.461,9.529,9.325,9.427,40732.14
"2009-08-06",9.189,9.529,9.164,9.368,37031.16
"2009-08-05",9.164,9.3,9.019,9.223,23796.95
"2009-08-04",9.257,9.351,9.036,9.155,22955.67
"2009-08-03",9.368,9.41,9.113,9.257,23057.72
"2009-07-31",9.223,9.402,9.121,9.368,28569.21
"2009-07-30",9.019,9.402,8.874,9.223,38849.98
"2009-07-29",9.461,9.47,9.019,9.019,35096.47
"2009-07-28",9.802,9.802,9.351,9.495,75133.93
"2009-07-27",9.836,9.955,9.657,9.844,24960.18
"2009-07-24",9.836,10.048,9.563,9.836,29939.04
"2009-07-23",9.946,10.057,9.708,9.921,28197.92
"2009-07-22",9.572,10.108,9.555,9.87,36607.91
"2009-07-21",10.057,10.159,9.572,9.7,44820.26
"2009-07-20",9.921,10.465,9.887,10.048,37717.93
"2009-07-17",9.819,10.031,9.538,10.023,40755.7
"2009-07-15",10.108,10.117,9.7,9.785,76029.08
"2009-07-14",9.027,9.632,9.01,9.632,71104.19
"2009-07-13",9.308,9.427,8.917,9.172,111562.6
"2009-07-10",8.976,8.976,8.849,8.976,21677.53
"2009-07-09",8.151,8.551,8.151,8.551,55678.52
"2009-07-08",7.913,8.202,7.887,8.143,42954.9
"2009-07-07",7.913,8.023,7.828,7.879,26108.11
"2009-07-06",7.93,8.202,7.802,7.862,34676.26
"2009-07-02",7.649,7.802,7.572,7.802,40673.82
"2009-07-01",7.479,7.76,7.377,7.607,27761.43
"2009-06-30",7.726,7.726,7.428,7.504,25160.69
"2009-06-29",7.641,7.802,7.419,7.768,41893.65
"2009-06-26",7.743,7.802,7.692,7.751,14111.12
"2009-06-25",7.777,7.845,7.709,7.726,14669.81
"2009-06-24",7.666,7.87,7.649,7.768,16644.71
"2009-06-23",7.675,7.794,7.607,7.666,21079.39
"2009-06-22",7.93,8.006,7.649,7.743,38154.52
"2009-06-19",8.066,8.185,7.87,7.972,29899.81
"2009-06-18",8.202,8.253,8.04,8.083,32430.62
"2009-06-17",7.896,8.287,7.836,8.245,44759.51
"2009-06-16",7.989,8.202,7.862,7.896,39782.91
"2009-06-15",7.717,8.066,7.598,8.066,83214.66
"2009-06-12",7.564,7.836,7.564,7.683,34855.76
"2009-06-11",7.572,7.777,7.487,7.59,29488.13
"2009-06-10",7.496,7.658,7.317,7.555,37560.88
"2009-06-09",7.377,7.53,7.326,7.496,21869.22
"2009-06-08",7.453,7.487,7.156,7.428,44258.7
"2009-06-05",7.343,7.624,7.343,7.53,46096.7
"2009-06-04",7.913,7.913,7.607,7.607,59178.61
"2009-06-03",7.624,8.006,7.598,8.006,66118.08
"2009-06-02",7.683,7.7,7.572,7.624,17974.64
"2009-06-01",7.615,7.666,7.555,7.581,22074.31
"2009-05-27",7.666,7.751,7.504,7.572,17654.29
"2009-05-26",7.47,7.598,7.36,7.53,20890.54
"2009-05-22",7.734,7.76,7.624,7.7,15866.13
"2009-05-21",7.904,8.015,7.624,7.709,31461.01
"2009-05-20",8.057,8.109,7.896,7.904,33514.54
"2009-05-18",7.828,7.955,7.598,7.879,29737.49
